,Sx,Sy,Sz,Rx,Ry,Rz,Ax,Ay,Az,Attenuation,30Hz,60Hz,90Hz
1197,1.4,2,0.82,1.4,1,0.82,1.55,0.5,0.82,3.63257493217911,0.492550550926387,40.6450949222046,0.690571750594353
1198,1.4,2,0.82,1.4,1,0.82,1.55,0.55,0.82,6.20477323609549,2.35684675278937,38.523808042103,5.46594601372339
1199,1.4,2,0.82,1.4,1,0.82,1.55,0.6,0.82,10.0162958252003,6.33318294191035,40.053946853012,12.1060537481998
1200,1.4,2,0.82,1.4,1,0.82,1.55,0.65,0.82,13.7061950971957,12.4313571451673,42.5248749368781,15.947614237064
1201,1.4,2,0.82,1.4,1,0.82,1.55,0.7,0.82,15.1935235427699,21.9983015396309,46.1511300367716,14.5176309991484
1202,1.4,2,0.82,1.4,1,0.82,1.55,0.75,0.82,14.014464582221,39.4718654320404,51.0449778399467,9.5283987743514
1203,1.4,2,0.82,1.4,1,0.82,1.55,0.8,0.82,10.9174723987128,45.6532914584885,55.3457341802426,4.16092068216506
1204,1.4,2,0.82,1.4,1,0.82,1.55,0.85,0.82,9.31681647802744,49.4991480519016,54.0106201027546,2.15659474055313
1205,1.4,2,0.82,1.4,1,0.82,1.55,0.9,0.82,9.89051139430937,46.3845043318647,41.4543322404565,2.90073197323632
1206,1.4,2,0.82,1.4,1,0.82,1.55,0.95,0.82,11.7202312842712,58.6740516869573,59.1207304883938,5.33309587677293
1207,1.4,2,0.82,1.4,1,0.82,1.55,1,0.82,12.7943216631109,47.0491615326076,53.4862333409103,7.09060827439622
1208,1.4,2,0.82,1.4,1,0.82,1.55,1.05,0.82,13.6756880761914,47.7873246677626,52.6996213329901,8.66569861555156
1209,1.4,2,0.82,1.4,1,0.82,1.55,1.1,0.82,13.7675135148479,52.1663543864816,48.2270883964397,8.77213953090114
1210,1.4,2,0.82,1.4,1,0.82,1.55,1.15,0.82,12.8829591809099,51.4505200669312,54.6023139129142,7.19106767017634
1211,1.4,2,0.82,1.4,1,0.82,1.55,1.2,0.82,11.1488948599609,48.7669748780062,46.5263624313726,4.47837384043319
1212,1.4,2,0.82,1.4,1,0.82,1.55,1.25,0.82,9.84142467603378,32.343543194974,49.1497890060982,2.79217901380257
1213,1.4,2,0.82,1.4,1,0.82,1.55,1.3,0.82,11.5618989783452,18.4099606454829,45.4916457602196,5.41676091746253
1214,1.4,2,0.82,1.4,1,0.82,1.55,1.35,0.82,11.6336804290053,9.117782404663,48.9334014515629,11.2647532391098
1215,1.4,2,0.82,1.4,1,0.82,1.55,1.4,0.82,8.62545033457144,4.24979714355997,49.7645571700673,18.0525316892333
1216,1.4,2,0.82,1.4,1,0.82,1.55,1.45,0.82,6.05081824073095,1.38678042371153,31.1141906195839,18.2908112871179
1217,1.4,2,0.82,1.4,1,0.82,1.55,1.5,0.82,5.35805929515142,0.813655549871182,17.1192900876576,13.4438327624029
1218,1.4,2,0.82,1.4,1,0.82,1.55,1.55,0.82,4.76130578801014,1.6081259615769,9.96845308100737,4.61768194867954
1219,1.4,2,0.82,1.4,1,0.82,1.55,1.6,0.82,5.00015530965088,3.81337786403422,12.3894263462856,0.464909177434315
1220,1.4,2,0.82,1.4,1,0.82,1.55,1.65,0.82,8.21424873263677,6.30426603650763,17.4568086847862,4.68336961628512
1221,1.4,2,0.82,1.4,1,0.82,1.55,1.7,0.82,11.6472674743169,8.69861030314867,22.5841277660092,15.2799173892942
1222,1.4,2,0.82,1.4,1,0.82,1.55,1.75,0.82,13.3425433784242,11.0714483340732,26.8365835155352,25.6712725236791
1223,1.4,2,0.82,1.4,1,0.82,1.55,1.8,0.82,14.9086121341359,14.8204791376676,32.2754692324105,28.848594569681
1224,1.4,2,0.82,1.4,1,0.82,1.55,1.85,0.82,14.7961128582396,15.9632492601115,30.5166199061834,16.5581459311412
1225,1.4,2,0.82,1.4,1,0.82,1.55,1.9,0.82,10.8935617496285,18.8416246849692,35.443166239353,4.43005401113953
1226,1.4,2,0.82,1.4,1,0.82,1.55,1.95,0.82,7.65923913693434,20.9781151888677,37.8488752878633,0.304316072456865
1227,1.4,2,0.82,1.4,1,0.82,1.55,2,0.82,13.9517483456732,20.9494530456511,37.8606240754971,9.92835888639274
1228,1.4,2,0.82,1.4,1,0.82,1.55,2.05,0.82,15.6489612444921,19.3776845159787,36.5078312745337,26.5366860647033
1229,1.4,2,0.82,1.4,1,0.82,1.55,2.1,0.82,15.6282817053903,17.9219594810675,33.4906734973829,41.4147467990678
1230,1.4,2,0.82,1.4,1,0.82,1.6,0.1,0.82,4.40748209899107,12.3147233335829,2.31983866397415,8.3314209083412
1231,1.4,2,0.82,1.4,1,0.82,1.6,0.15,0.82,5.31740587308704,11.6879539097446,4.39815440923182,3.37756721127812
1232,1.4,2,0.82,1.4,1,0.82,1.6,0.2,0.82,6.39377215989672,9.8446168140769,7.96144908069962,1.93204816358561
1233,1.4,2,0.82,1.4,1,0.82,1.6,0.25,0.82,8.28374067065941,7.83688029826757,13.4013383855551,4.2482319004427
1234,1.4,2,0.82,1.4,1,0.82,1.6,0.3,0.82,8.91500774863863,5.94474292113413,20.5412732759196,7.38514941282986
1235,1.4,2,0.82,1.4,1,0.82,1.6,0.35,0.82,7.69423283921103,3.82067022085526,28.0305694855973,7.99919746890911
1236,1.4,2,0.82,1.4,1,0.82,1.6,0.4,0.82,5.77095549249072,1.91014268181945,34.8265351604939,5.05697719304861
1237,1.4,2,0.82,1.4,1,0.82,1.6,0.45,0.82,3.83245928672104,0.498358057457946,34.1746869982214,1.23755879066932
1238,1.4,2,0.82,1.4,1,0.82,1.6,0.5,0.82,3.33429272545347,0.1411070926377,35.1752378851852,0.460346713515396
1239,1.4,2,0.82,1.4,1,0.82,1.6,0.55,0.82,4.91329247305986,1.03488090971923,30.3578653323639,4.15822738443307
1240,1.4,2,0.82,1.4,1,0.82,1.6,0.6,0.82,7.93162346530158,3.7608347035298,27.8880537637021,10.6679246444231
1241,1.4,2,0.82,1.4,1,0.82,1.6,0.65,0.82,12.1596998936443,9.17479027288359,28.8385662664981,15.7014918847383
1242,1.4,2,0.82,1.4,1,0.82,1.6,0.7,0.82,14.7838996038867,16.5562574944435,31.8808879373059,15.0826369920587
1243,1.4,2,0.82,1.4,1,0.82,1.6,0.75,0.82,14.7350127441443,25.2228276767084,45.5877303476511,11.6245551072511
1244,1.4,2,0.82,1.4,1,0.82,1.6,0.8,0.82,12.5189966521705,36.5863933366289,50.7837575804266,6.5550771922862
1245,1.4,2,0.82,1.4,1,0.82,1.6,0.85,0.82,10.1736408018979,42.4416810747479,48.393167774293,3.19807169267596
1246,1.4,2,0.82,1.4,1,0.82,1.6,0.9,0.82,10.3496580202724,50.4169939433429,55.6800733578278,3.44934731939384
1247,1.4,2,0.82,1.4,1,0.82,1.6,0.95,0.82,11.7973727813705,49.2152150191898,48.3377548798961,5.41812982337907
1248,1.4,2,0.82,1.4,1,0.82,1.6,1,0.82,13.0302396695098,48.4368447082764,50.2625883222085,7.39322624587604
1249,1.4,2,0.82,1.4,1,0.82,1.6,1.05,0.82,14.052437448217,49.3655250172207,56.1318100859358,9.65082192398237
1250,1.4,2,0.82,1.4,1,0.82,1.6,1.1,0.82,14.1831275138869,45.1240179794041,49.3755771719216,9.93591841137052
1251,1.4,2,0.82,1.4,1,0.82,1.6,1.15,0.82,13.1069478349311,41.333273875608,52.6037694340239,7.53700477746568
1252,1.4,2,0.82,1.4,1,0.82,1.6,1.2,0.82,11.9668362764641,33.5922897316611,53.7764973169166,5.708669727774
1253,1.4,2,0.82,1.4,1,0.82,1.6,1.25,0.82,10.4873249540299,20.5807332247294,41.4487182396869,3.80703845882712
1254,1.4,2,0.82,1.4,1,0.82,1.6,1.3,0.82,11.0990769514344,13.5238520764834,61.141270928579,5.51561105336775
1255,1.4,2,0.82,1.4,1,0.82,1.6,1.35,0.82,9.49341354557545,5.94664598641136,50.4410482452188,10.0502129913393
1256,1.4,2,0.82,1.4,1,0.82,1.6,1.4,0.82,6.81946723315958,2.2183821894872,37.3892032688975,15.9129574896762
1257,1.4,2,0.82,1.4,1,0.82,1.6,1.45,0.82,5.16629972213542,0.643983726580075,16.1030790262039,15.4615273197962
1258,1.4,2,0.82,1.4,1,0.82,1.6,1.5,0.82,4.29686133528309,0.780221812382678,7.7657187638634,11.8637451837529
1259,1.4,2,0.82,1.4,1,0.82,1.6,1.55,0.82,3.69714377106959,1.76718797178953,5.40388119426615,4.07447200879764
1260,1.4,2,0.82,1.4,1,0.82,1.6,1.6,0.82,5.013155647951,4.16579246412483,10.4149346140505,0.662069929187251
1261,1.4,2,0.82,1.4,1,0.82,1.6,1.65,0.82,8.06889647988479,6.71533061664752,17.0980126250141,3.86009756614333
1262,1.4,2,0.82,1.4,1,0.82,1.6,1.7,0.82,11.7726441434823,9.31720467384118,22.5922017999247,12.7132476518567
1263,1.4,2,0.82,1.4,1,0.82,1.6,1.75,0.82,13.242570234257,11.3604810769252,24.4014685088086,19.5606946516534
1264,1.4,2,0.82,1.4,1,0.82,1.6,1.8,0.82,14.5225947669904,14.1873810028415,25.7133152882937,21.4758746665976
1265,1.4,2,0.82,1.4,1,0.82,1.6,1.85,0.82,14.2346345869407,16.64731312666,24.3288045921453,13.266579970796
1266,1.4,2,0.82,1.4,1,0.82,1.6,1.9,0.82,9.98785994564237,18.2221259726335,21.8049452547314,3.41412196263518
1267,1.4,2,0.82,1.4,1,0.82,1.6,1.95,0.82,7.69064026250448,19.210948545741,21.1039554859802,0.525703626618787
1268,1.4,2,0.82,1.4,1,0.82,1.6,2,0.82,13.5928727366453,21.3995261173987,23.4505258553506,9.41670803747767
1269,1.4,2,0.82,1.4,1,0.82,1.6,2.05,0.82,15.0137734432533,18.9598000799401,20.8508365755041,21.5574219314612
1270,1.4,2,0.82,1.4,1,0.82,1.6,2.1,0.82,15.3977084421881,18.9241596370354,22.6912991575124,36.4082581349841
1271,1.4,2,0.82,1.4,1,0.82,1.65,0.1,0.82,5.90863454709466,11.9433279397871,4.12120818526988,8.64604813261257
1272,1.4,2,0.82,1.4,1,0.82,1.65,0.15,0.82,6.45467576484395,11.3983929538647,5.68361841101206,4.86208402688171
1273,1.4,2,0.82,1.4,1,0.82,1.65,0.2,0.82,7.33066830568845,9.48348300794794,8.39321369511582,4.07722784656915
1274,1.4,2,0.82,1.4,1,0.82,1.65,0.25,0.82,8.40302496718125,7.15665627312412,12.1010419890286,6.19175912942927
1275,1.4,2,0.82,1.4,1,0.82,1.65,0.3,0.82,9.38021134267777,6.01657154454781,20.1152556812195,10.0543231058812
1276,1.4,2,0.82,1.4,1,0.82,1.65,0.35,0.82,8.40112147990771,4.35861523440774,29.6831272512357,11.1582540830524
1277,1.4,2,0.82,1.4,1,0.82,1.65,0.4,0.82,6.33803477348832,2.28026420488481,32.5757824338105,7.00917454808831
1278,1.4,2,0.82,1.4,1,0.82,1.65,0.45,0.82,4.13622873367352,0.703047789140202,27.5334249445265,1.83487965776288
1279,1.4,2,0.82,1.4,1,0.82,1.65,0.5,0.82,3.32459222909425,0.102265106979905,30.7273371326142,0.365083507665156
1280,1.4,2,0.82,1.4,1,0.82,1.65,0.55,0.82,4.21273667591774,0.355426028401615,29.1703601706637,3.28042421210933
1281,1.4,2,0.82,1.4,1,0.82,1.65,0.6,0.82,6.53248665584153,2.19644978292728,23.4078753626079,9.54593746056343
1282,1.4,2,0.82,1.4,1,0.82,1.65,0.65,0.82,9.01676814103455,5.08765598707721,19.0095723802901,14.0185174264471
1283,1.4,2,0.82,1.4,1,0.82,1.65,0.7,0.82,11.8778522564006,9.35573220100887,19.9210496833571,15.3742618459781
1284,1.4,2,0.82,1.4,1,0.82,1.65,0.75,0.82,14.7168637036774,18.595121377429,27.7153077579842,13.4540175041839
1285,1.4,2,0.82,1.4,1,0.82,1.65,0.8,0.82,13.7203482096884,25.4080082622416,37.2607794225043,8.89919086407324
1286,1.4,2,0.82,1.4,1,0.82,1.65,0.85,0.82,11.3970400177212,35.8945652063489,48.6057140804121,4.86267480713959
1287,1.4,2,0.82,1.4,1,0.82,1.65,0.9,0.82,10.8909338336984,37.6046426115,50.3747709952612,4.11164097818533
1288,1.4,2,0.82,1.4,1,0.82,1.65,0.95,0.82,11.7665218100523,43.1859815161564,47.0395317558611,5.34184043531938
1289,1.4,2,0.82,1.4,1,0.82,1.65,1,0.82,13.052272834204,41.973994593938,54.9778860356132,7.36838437468418
1290,1.4,2,0.82,1.4,1,0.82,1.65,1.05,0.82,14.2533598645703,39.9575674589143,46.1816483366557,9.93330846832424
1291,1.4,2,0.82,1.4,1,0.82,1.65,1.1,0.82,14.392729212207,33.6076673503062,51.5217404873218,10.3511033681587
1292,1.4,2,0.82,1.4,1,0.82,1.65,1.15,0.82,13.1628847832464,25.9450341359444,50.112458374395,7.78348894329512
1293,1.4,2,0.82,1.4,1,0.82,1.65,1.2,0.82,12.3588091446741,20.2080338650227,48.3549020880982,6.56930849364175
1294,1.4,2,0.82,1.4,1,0.82,1.65,1.25,0.82,10.5045543174712,13.7077368484234,54.1924252481275,4.45374293111523
1295,1.4,2,0.82,1.4,1,0.82,1.65,1.3,0.82,9.06491562955871,6.90332506002963,51.2401122087257,5.52861158279772
1296,1.4,2,0.82,1.4,1,0.82,1.65,1.35,0.82,6.71193735088214,2.61225901583117,27.9440289573949,7.91116889986564
1297,1.4,2,0.82,1.4,1,0.82,1.65,1.4,0.82,5.27479509091991,0.906966142490802,14.3203337385076,12.5517737791041
1298,1.4,2,0.82,1.4,1,0.82,1.65,1.45,0.82,3.26811236956524,0.44747107013761,4.83929410682688,12.6806218187882
1299,1.4,2,0.82,1.4,1,0.82,1.65,1.5,0.82,3.10913290012231,1.4319433411365,3.45364352348202,9.68879705142052
1300,1.4,2,0.82,1.4,1,0.82,1.65,1.55,0.82,4.38002454436192,2.60512314221042,6.63367709566825,3.41149630393292
1301,1.4,2,0.82,1.4,1,0.82,1.65,1.6,0.82,5.86759893081674,5.12531396386219,15.7976729970973,0.739582712776103
1302,1.4,2,0.82,1.4,1,0.82,1.65,1.65,0.82,8.12321468308331,7.57851018575703,23.9807374370127,2.90332262428372
1303,1.4,2,0.82,1.4,1,0.82,1.65,1.7,0.82,11.3303257556359,9.66653428139368,27.2681215385257,9.02997140140759
1304,1.4,2,0.82,1.4,1,0.82,1.65,1.75,0.82,13.0599405907703,11.4930962406149,26.8280359650538,14.0297498600429
1305,1.4,2,0.82,1.4,1,0.82,1.65,1.8,0.82,13.929690075922,14.0028496522214,23.8241516143869,14.9796259833303
1306,1.4,2,0.82,1.4,1,0.82,1.65,1.85,0.82,12.8673984284963,16.0124155797853,18.9404664262921,9.79975845189057
1307,1.4,2,0.82,1.4,1,0.82,1.65,1.9,0.82,9.59519397905291,19.2412920911825,14.8446590771472,3.48571714613582
1308,1.4,2,0.82,1.4,1,0.82,1.65,1.95,0.82,7.70243248870362,19.6974161418924,10.7816025226517,1.75182643173344
1309,1.4,2,0.82,1.4,1,0.82,1.65,2,0.82,10.1287544000394,20.0282466591194,9.76497531335113,8.6448522255488
1310,1.4,2,0.82,1.4,1,0.82,1.65,2.05,0.82,10.7681572645613,19.0501804346753,9.36987793348917,19.2062089373008
1311,1.4,2,0.82,1.4,1,0.82,1.65,2.1,0.82,11.9630461276999,20.5444052149352,11.0551005635825,30.4439269252195
1312,1.4,2,0.82,1.4,1,0.82,1.7,0.1,0.82,8.89733637743828,10.962888658,8.64853777568378,9.22137836188657
1313,1.4,2,0.82,1.4,1,0.82,1.7,0.15,0.82,8.8717872834331,10.7207143953757,9.77800997751305,6.77883030476115
1314,1.4,2,0.82,1.4,1,0.82,1.7,0.2,0.82,9.07469809201432,9.05272841243015,11.7140339856493,6.66810594601834
1315,1.4,2,0.82,1.4,1,0.82,1.7,0.25,0.82,9.79235060218894,7.45239776600319,16.1445939819048,8.98250866918467
1316,1.4,2,0.82,1.4,1,0.82,1.7,0.3,0.82,9.37201999072522,5.70558622666997,21.7386037197889,11.5338608202488
1317,1.4,2,0.82,1.4,1,0.82,1.7,0.35,0.82,8.40660928049869,4.27888712568203,29.2640312347935,11.3711490145854
1318,1.4,2,0.82,1.4,1,0.82,1.7,0.4,0.82,7.12975923336629,2.99652603311248,38.0836323855369,8.75929623642055
1319,1.4,2,0.82,1.4,1,0.82,1.7,0.45,0.82,4.94506111171706,1.33899469888696,37.2503479170745,3.20001317876933
1320,1.4,2,0.82,1.4,1,0.82,1.7,0.5,0.82,3.49066196964461,0.33196686641298,36.8403124000173,0.464374233103834
1321,1.4,2,0.82,1.4,1,0.82,1.7,0.55,0.82,3.60580291152537,0.011338478461614,28.8006158722749,1.7182633083771
1322,1.4,2,0.82,1.4,1,0.82,1.7,0.6,0.82,4.81845543854158,0.492948439527224,24.059494592558,6.81713963658942
1323,1.4,2,0.82,1.4,1,0.82,1.7,0.65,0.82,6.45369561737401,2.16880738630083,16.5000410377229,11.9835326894426
1324,1.4,2,0.82,1.4,1,0.82,1.7,0.7,0.82,8.31732118841149,4.97083333760368,12.9724760502477,14.6246190983519
1325,1.4,2,0.82,1.4,1,0.82,1.7,0.75,0.82,10.543797178243,8.49235967835853,14.0034377575091,13.8651020339063
1326,1.4,2,0.82,1.4,1,0.82,1.7,0.8,0.82,12.7946969725117,14.8245079348889,18.6676765228129,10.2050047909525
1327,1.4,2,0.82,1.4,1,0.82,1.7,0.85,0.82,11.8077383340149,17.6523060957018,25.4270827954081,6.00553945973783
1328,1.4,2,0.82,1.4,1,0.82,1.7,0.9,0.82,10.8512151508582,22.7800615719548,34.6161530977672,4.15872166782656
1329,1.4,2,0.82,1.4,1,0.82,1.7,0.95,0.82,11.1619581922599,27.7014155290236,48.2862971801561,4.50622025821675
1330,1.4,2,0.82,1.4,1,0.82,1.7,1,0.82,12.0116990739709,26.1467106858681,44.4213036344342,5.7794145237938
1331,1.4,2,0.82,1.4,1,0.82,1.7,1.05,0.82,13.3695675746141,25.7467031462766,46.3867496583246,8.23415974150545
1332,1.4,2,0.82,1.4,1,0.82,1.7,1.1,0.82,13.4177633237628,19.8709196711524,46.0136112383037,8.67709531771095
1333,1.4,2,0.82,1.4,1,0.82,1.7,1.15,0.82,12.0330854910791,13.3723287691856,44.9630060215775,7.36199045847162
1334,1.4,2,0.82,1.4,1,0.82,1.7,1.2,0.82,10.7983252480848,10.9605676091495,44.6524496453154,6.05177994197267
1335,1.4,2,0.82,1.4,1,0.82,1.7,1.25,0.82,8.03509217558955,5.60566282274692,33.7739887288768,4.51792567940645
1336,1.4,2,0.82,1.4,1,0.82,1.7,1.3,0.82,6.15342243217134,2.74190860908811,19.7063928912873,4.38631561369434
1337,1.4,2,0.82,1.4,1,0.82,1.7,1.35,0.82,4.23357615678551,0.851056485405479,8.59810037421216,6.09771572636105
1338,1.4,2,0.82,1.4,1,0.82,1.7,1.4,0.82,2.30427028019107,0.459150101741388,2.80108771155297,8.57659036677207
1339,1.4,2,0.82,1.4,1,0.82,1.7,1.45,0.82,2.495942404573,0.981191131759697,2.72304649602345,8.6149863941625
1340,1.4,2,0.82,1.4,1,0.82,1.7,1.5,0.82,5.41882319816916,2.35324820072432,9.29847596824873,6.73643467404425
1341,1.4,2,0.82,1.4,1,0.82,1.7,1.55,0.82,6.15359997314857,3.77175666798935,17.2503321155078,2.56477935271354
1342,1.4,2,0.82,1.4,1,0.82,1.7,1.6,0.82,6.43737351604563,6.40234621180727,30.4863620922179,0.59471129334505
1343,1.4,2,0.82,1.4,1,0.82,1.7,1.65,0.82,7.6969365177907,8.33252227876615,41.8607330051013,1.70328173555351
1344,1.4,2,0.82,1.4,1,0.82,1.7,1.7,0.82,10.4720670728565,10.3739943737567,43.0992249300937,5.66830160575041
1345,1.4,2,0.82,1.4,1,0.82,1.7,1.75,0.82,12.2071984713581,11.9430627424068,36.2495618867203,9.01698113358498
1346,1.4,2,0.82,1.4,1,0.82,1.7,1.8,0.82,12.9488154790701,13.9736610199703,28.9735887269765,9.75910617623694
1347,1.4,2,0.82,1.4,1,0.82,1.7,1.85,0.82,12.193183831874,16.5528999176079,20.9345510510862,7.34647557014182
1348,1.4,2,0.82,1.4,1,0.82,1.7,1.9,0.82,8.76286708099492,17.6130469639527,11.1686702457499,3.51311674916027
1349,1.4,2,0.82,1.4,1,0.82,1.7,1.95,0.82,6.21281950051384,18.9837466272231,5.44108695815482,3.35928370655788
1350,1.4,2,0.82,1.4,1,0.82,1.7,2,0.82,5.1821691245607,22.4762538983758,2.87735877719803,9.87808070732778
1351,1.4,2,0.82,1.4,1,0.82,1.7,2.05,0.82,4.46967802721259,20.6220038306605,1.96812352684275,17.9609135954436
1352,1.4,2,0.82,1.4,1,0.82,1.7,2.1,0.82,4.66888513384754,19.4028835574066,2.15991100918424,23.861042856732
1353,1.4,2,0.82,1.4,1,0.82,1.75,0.1,0.82,11.2799811281847,10.0929201807352,16.6233092373827,10.3462953345632
1354,1.4,2,0.82,1.4,1,0.82,1.75,0.15,0.82,10.935329784723,9.85852430598264,17.5734607580122,8.79856697815062
1355,1.4,2,0.82,1.4,1,0.82,1.75,0.2,0.82,10.244053292953,8.29878032769647,17.7077456355448,8.38602998366697
1356,1.4,2,0.82,1.4,1,0.82,1.75,0.25,0.82,10.3136888416366,7.26403090416828,22.2419489863743,10.5631877746441
1357,1.4,2,0.82,1.4,1,0.82,1.75,0.3,0.82,9.74220642944299,5.93320598407606,29.3425337450017,12.5372983212761
1358,1.4,2,0.82,1.4,1,0.82,1.75,0.35,0.82,8.82890569790678,4.71240957274447,38.7657254228796,12.296753985099
1359,1.4,2,0.82,1.4,1,0.82,1.75,0.4,0.82,7.62055111809342,3.52288389933138,46.4284418075141,9.41268329986668
1360,1.4,2,0.82,1.4,1,0.82,1.75,0.45,0.82,5.66208611347558,2.06480001582063,50.9382294484067,4.0657163410105
1361,1.4,2,0.82,1.4,1,0.82,1.75,0.5,0.82,3.98936938939416,1.04481712078481,50.6803418627877,0.575985492097226
1362,1.4,2,0.82,1.4,1,0.82,1.75,0.55,0.82,3.53799874807031,0.242070854682396,43.4174383350605,0.861351164023937
1363,1.4,2,0.82,1.4,1,0.82,1.75,0.6,0.82,4.1251182986927,0.022144240734365,35.4228108306652,4.35042758023365
1364,1.4,2,0.82,1.4,1,0.82,1.75,0.65,0.82,4.92543574698541,0.404026146875253,26.6611674899404,9.77723672682618
1365,1.4,2,0.82,1.4,1,0.82,1.75,0.7,0.82,5.88733474013081,1.49351589946073,16.2717406857654,11.9064242173499
1366,1.4,2,0.82,1.4,1,0.82,1.75,0.75,0.82,6.72566783272438,3.12346594194057,11.4208361787377,12.4175491874379
1367,1.4,2,0.82,1.4,1,0.82,1.75,0.8,0.82,7.75155531291551,5.59885609410854,9.79962816428457,10.2079507492588
1368,1.4,2,0.82,1.4,1,0.82,1.75,0.85,0.82,8.70825090158424,7.68245051659282,11.7515230567191,6.77198286214376
1369,1.4,2,0.82,1.4,1,0.82,1.75,0.9,0.82,9.14473268498934,10.7869207626687,15.5252453595435,3.89907011035732
1370,1.4,2,0.82,1.4,1,0.82,1.75,0.95,0.82,9.02548798830145,12.0923741987091,19.7755576000563,2.83997657202723
1371,1.4,2,0.82,1.4,1,0.82,1.75,1,0.82,9.13562308598696,10.9475017776033,21.6511496756953,3.19140108407806
1372,1.4,2,0.82,1.4,1,0.82,1.75,1.05,0.82,10.1057694577997,10.9417695141201,25.8931975357353,4.79047722120606
1373,1.4,2,0.82,1.4,1,0.82,1.75,1.1,0.82,9.79732877856916,8.56947194262041,24.9863613419641,5.67741642842921
1374,1.4,2,0.82,1.4,1,0.82,1.75,1.15,0.82,7.6659537202813,4.85750311067884,19.9364390585774,5.03320686600557
1375,1.4,2,0.82,1.4,1,0.82,1.75,1.2,0.82,6.68987628622,3.53823953265267,16.930582805276,4.63205946043076
1376,1.4,2,0.82,1.4,1,0.82,1.75,1.25,0.82,4.53296191165967,1.58326221114174,10.1070235973062,3.36739393680174
1377,1.4,2,0.82,1.4,1,0.82,1.75,1.3,0.82,2.81333231615089,0.686649684587893,4.85935430879931,3.11347622484018
1378,1.4,2,0.82,1.4,1,0.82,1.75,1.35,0.82,1.92548731144547,0.624926295197556,2.5582148040896,3.55913609390435
1379,1.4,2,0.82,1.4,1,0.82,1.75,1.4,0.82,3.55755666656069,1.20739523722054,5.63169247702255,4.72527187216173
1380,1.4,2,0.82,1.4,1,0.82,1.75,1.45,0.82,5.93887163566755,2.56800644022725,14.551870966515,4.89926179658629
1381,1.4,2,0.82,1.4,1,0.82,1.75,1.5,0.82,6.80248431463039,3.99184695513537,26.215406172951,3.57912374748963
1382,1.4,2,0.82,1.4,1,0.82,1.75,1.55,0.82,6.63734547297695,5.29456536937817,39.5867365472737,1.64545973925731
1383,1.4,2,0.82,1.4,1,0.82,1.75,1.6,0.82,6.79087370843982,8.08061779540791,50.8337104694011,0.417362933243098
1384,1.4,2,0.82,1.4,1,0.82,1.75,1.65,0.82,7.44358749107795,10.252054791507,46.993852370759,0.789688056421458
1385,1.4,2,0.82,1.4,1,0.82,1.75,1.7,0.82,9.02532794286578,11.1643552597403,55.4806541339602,2.74903038809016
1386,1.4,2,0.82,1.4,1,0.82,1.75,1.75,0.82,10.5204980650569,12.4318611901511,44.5511397595437,4.80607895306319
1387,1.4,2,0.82,1.4,1,0.82,1.75,1.8,0.82,11.5325858342633,14.8045030000284,45.429307383067,5.9206292865856
1388,1.4,2,0.82,1.4,1,0.82,1.75,1.85,0.82,10.8327020196202,15.6927480354368,27.9885178380535,4.69169091167652
1389,1.4,2,0.82,1.4,1,0.82,1.75,1.9,0.82,9.77584418973273,17.7568737122302,15.50743415916,3.73588123594262
1390,1.4,2,0.82,1.4,1,0.82,1.75,1.95,0.82,6.9853602843792,18.1485224682739,6.21239798238974,4.45915930046887
1391,1.4,2,0.82,1.4,1,0.82,1.75,2,0.82,4.42759926404529,20.8846146851876,2.0847305653692,9.44134760814178
1392,1.4,2,0.82,1.4,1,0.82,1.75,2.05,0.82,2.96635153838207,20.5521697578792,0.41851558222405,15.348064822841
1393,1.4,2,0.82,1.4,1,0.82,1.75,2.1,0.82,2.7717129169069,18.1165828734546,0.22415610143732,17.4920977268211
1394,1.4,2,0.82,1.4,1,0.82,1.8,0.1,0.82,10.7486328936269,8.14183539528936,25.0484852088802,9.83269023464316
1395,1.4,2,0.82,1.4,1,0.82,1.8,0.15,0.82,10.9001403899903,8.54700466121501,26.9437178770563,9.33697496767395
1396,1.4,2,0.82,1.4,1,0.82,1.8,0.2,0.82,10.1536596706857,7.41175775554962,24.8875976166916,8.75859715871872
1397,1.4,2,0.82,1.4,1,0.82,1.8,0.25,0.82,9.42855903145459,6.11025952898258,26.2142412242587,9.11620002463419
1398,1.4,2,0.82,1.4,1,0.82,1.8,0.3,0.82,9.72822223216157,5.98291926957242,40.0815454430668,11.7018782668553
1399,1.4,2,0.82,1.4,1,0.82,1.8,0.35,0.82,8.74832047453614,4.79157034278414,46.5651136496565,10.9512236855931
1400,1.4,2,0.82,1.4,1,0.82,1.8,0.4,0.82,7.63009784058133,3.72570085290417,56.3478142414732,7.97406024579633
1401,1.4,2,0.82,1.4,1,0.82,1.8,0.45,0.82,6.09591449802186,2.68545606858172,46.8743767964227,3.97440865862547
1402,1.4,2,0.82,1.4,1,0.82,1.8,0.5,0.82,4.3280559232823,1.55483931596967,54.5930976645399,0.723315586373547
1403,1.4,2,0.82,1.4,1,0.82,1.8,0.55,0.82,3.78757989806276,0.994335666947347,46.3082728813575,0.146820925999919
1404,1.4,2,0.82,1.4,1,0.82,1.8,0.6,0.82,4.06257740783589,0.413175203095038,46.539018645159,2.3599376056516
1405,1.4,2,0.82,1.4,1,0.82,1.8,0.65,0.82,4.37882810292442,0.091925691042279,42.7674443011587,5.83248830117056
